4,1,0.0
4,2,0.0
4,3,5.8
4,4,18.5
4,5,0.7
4,6,0.0
4,7,0.0
4,8,0.0
4,9,5.6
4,10,16.2
4,11,16.8
4,12,43.2
4,13,3.5
4,14,0.0
4,15,0.2
4,16,0.0
4,17,0.0
4,18,0.0
4,19,0.0
4,20,0.0
4,21,0.0
4,22,0.0
4,23,0.1
4,24,0.0
4,25,0.0
4,26,0.0
4,27,0.0
4,28,0.0
4,29,44.9
4,30,3.2
5,1,3.3
5,2,10.7
5,3,2.1
5,4,0.0
5,5,0.0
5,6,15.3
5,7,4.3
5,8,40.5
5,9,2.4
5,10,0.0
5,11,9.5
5,12,3.9
5,13,22.7
5,14,16.1
5,15,0.6
5,16,5.8
5,17,0.0
5,18,0.0
5,19,10.7
5,20,16.5
5,21,14.0
5,22,1.7
5,23,0.1
5,24,0.0
5,25,0.0
5,26,0.0
5,27,2.0
5,28,14.8
5,29,19.7
5,30,5.0
5,31,29.7
6,1,0.0
6,2,0.9
6,3,0.0
6,4,2.4
6,5,0.0
6,6,2.8
6,7,30.2
6,8,3.7
6,9,0.0
6,10,0.0
6,11,0.7
6,12,13.6
6,13,2.2
6,14,0.0
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,0.0
6,20,0.0
6,21,0.0
6,22,0.0
6,23,0.0
6,24,0.0
6,25,0.0
6,26,0.0
6,27,0.0
6,28,0.0
6,29,0.0
6,30,0.0
7,1,0.0
7,2,0.0
7,3,2.2
7,4,0.7
7,5,13.8
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,27.9
7,13,0.0
7,14,0.4
7,15,0.3
7,16,3.4
7,17,0.0
7,18,0.0
7,19,0.0
7,20,12.2
7,21,10.1
7,22,0.0
7,23,0.0
7,24,0.0
7,25,0.0
7,26,10.9
7,27,7.4
7,28,7.6
7,29,0.0
7,30,0.0
7,31,0.0
8,1,14.8
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,36.8
8,7,11.6
8,8,3.9
8,9,26.1
8,10,0.0
8,11,0.0
8,12,6.0
8,13,23.3
8,14,0.0
8,15,0.0
8,16,0.0
8,17,0.0
8,18,0.0
8,19,0.0
8,20,0.0
8,21,0.0
8,22,0.0
8,23,0.0
8,24,0.1
8,25,11.7
8,26,0.0
8,27,0.0
8,28,0.0
8,29,0.0
8,30,0.0
8,31,66.5
9,1,2.3
9,2,2.2
9,3,0.4
9,4,0.0
9,5,0.0
9,6,0.0
9,7,1.6
9,8,0.0
9,9,0.0
9,10,0.0
9,11,0.0
9,12,0.0
9,13,4.9
9,14,0.0
9,15,0.0
9,16,0.6
9,17,0.0
9,18,21.6
9,19,0.0
9,20,0.0
9,21,0.0
9,22,0.0
9,23,0.0
9,24,0.1
9,25,0.0
9,26,0.0
9,27,0.0
9,28,0.0
9,29,0.0
9,30,0.0
10,1,2.1
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.0
10,9,0.0
10,10,1.9
10,11,10.9
10,12,0.7
